UserId	fear	anger	sad	joy	surprise	disgust	trust	anticipation	positive	negative	#Emo_Categories	label
u591	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	F
u1170	0.4	0.0	0.0	0.4	0.0	0.0	0.0	0.2	0.6	0.4	3	Male
u1137	0	0	0	0	0	0	0	0	0	0	0	Male
u582	0.0	0.0909090909091	0.181818181818	0.454545454545	0.0	0.0	0.0909090909091	0.181818181818	0.727272727273	0.272727272727	5	F
u725	0.0	0.0	0.333333333333	0.333333333333	0.0	0.0	0.333333333333	0.0	0.666666666667	0.333333333333	3	Male
u898	0	0	0	0	0	0	0	0	0	0	0	Male
u1283	0	0	0	0	0	0	0	0	0	0	0	Male
u154	0.0	0.0967741935484	0.129032258065	0.387096774194	0.0	0.0	0.161290322581	0.225806451613	0.774193548387	0.225806451613	5	F
u844	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u87	0.0	0.625	0.125	0.125	0.0	0.0	0.125	0.0	0.25	0.75	4	F
u770	0.0	0.0	0.166666666667	0.5	0.0	0.0	0.0	0.333333333333	0.833333333333	0.166666666667	3	Male
u189	0.0	0.0	0.0625	0.75	0.0	0.0	0.0	0.1875	0.9375	0.0625	3	F
u62	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.666666666667	2	F
u554	0.0	0.204545454545	0.136363636364	0.522727272727	0.0	0.0	0.0	0.136363636364	0.659090909091	0.340909090909	4	F
u1544	0.0	0.166666666667	0.0	0.666666666667	0.0	0.0	0.166666666667	0.0	0.833333333333	0.166666666667	3	Male
u1413	0.0	0.8	0.0	0.2	0.0	0.0	0.0	0.0	0.2	0.8	2	Male
u1227	0.0	0.166666666667	0.166666666667	0.5	0.166666666667	0.0	0.0	0.0	0.666666666667	0.333333333333	4	Male
u1175	0.0	0.222222222222	0.0	0.777777777778	0.0	0.0	0.0	0.0	0.777777777778	0.222222222222	2	Male
u444	0.0	0.0	0.0	0.857142857143	0.0	0.0	0.0	0.142857142857	1.0	0.0	2	F
u1467	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u551	0.0	0.0	0.03125	0.65625	0.03125	0.03125	0.1875	0.0625	0.9375	0.0625	6	F
u1254	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u622	0.0	0.0923076923077	0.107692307692	0.553846153846	0.0	0.0	0.0307692307692	0.215384615385	0.8	0.2	5	F
u140	0.0	0.0	0.0588235294118	0.647058823529	0.0	0.0	0.0588235294118	0.235294117647	0.941176470588	0.0588235294118	4	F
u596	0.0	0.333333333333	0.0	0.333333333333	0.333333333333	0.0	0.0	0.0	0.666666666667	0.333333333333	3	F
u1070	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u1476	0	0	0	0	0	0	0	0	0	0	0	Male
u1006	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u1210	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u705	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u1109	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.625	1.0	0.0	2	Male
u1501	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.8	2	Male
